,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
8664,35439,Female,Filipino,Active,I T A - GENERAL ADMIN,2704,SR MGMT ANALYST II,1999-09-27,0.0,146744.64,146744.64
44237,375320,Female,Filipino,Active,I T A - GENERAL ADMIN,2704,MANAGEMENT ASSISTANT,2015-11-30,0.0,51510.96,51510.96
39367,373501,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ADMINISTRATIVE CLERK,2016-04-18,0.0,46708.56,46708.56
11106,36879,Female,Hispanic,Active,I T A - HIRING HALL,2791,COMMUN ELECTRICN I  - H,2015-02-07,0.0,76462.56,76462.56
36687,366783,Female,Asian,Active,I T A AS NEEDED,2702,STUDENT PROF WORKER,2014-08-01,0.0,34243.2,34243.2
43844,383111,Female,Caucasian,Active,I T A AS NEEDED,2702,STUDENT WORKER,2016-12-13,0.0,31090.32,31090.32
13073,53705,Female,Black,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER I,1983-02-22,0.0,124507.44,124507.44
14264,28070,Female,Black,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYSTEM MGR I,1985-09-01,0.0,158500.08,158500.08
15930,52400,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST IV,1986-04-28,0.0,116698.32,116698.32
14427,31762,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,DIR OF SYSTEMS,1987-09-14,0.0,175120.56,175120.56
11254,41962,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER II,1987-10-12,0.0,133924.32,133924.32
5347,38731,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST V,1987-10-26,0.0,125718.48,125718.48
9214,26490,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYSTEM MGR II,1988-04-11,0.0,165870.72,165870.72
9747,39941,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,DATA BASE ARCHITECT,1988-05-23,0.0,139791.6,139791.6
2826,55644,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER III,1988-11-07,0.0,145116.0,145116.0
9308,25368,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,SR SYSTEMS ANALYST I,1991-11-25,0.0,118661.04,118661.04
3180,51691,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST III,1998-12-14,0.0,107886.96,107886.96
16110,56613,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SR MGMT ANALYST I,2000-06-04,0.0,118473.12,118473.12
18008,42515,Female,Filipino,Active,INFO TECHNOLOGY AGENCY,2701,SR SYSTEMS ANALYST II,2000-09-10,0.0,146765.52,146765.52
19651,73942,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,COMMUN INFO REP II,2002-07-15,0.0,62514.72,62514.72
19938,74202,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,SR COMPUTER OPERATOR II,2002-07-29,4833.72,87883.92,92717.64
35314,358720,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,311 DIRECTOR,2013-07-29,0.0,161423.28,161423.28
46250,385428,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,APPLICATIONS PROGRAMMER,2017-04-10,0.0,57691.44,57691.44
25712,284998,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,DATA PROCESS TECH I,2017-08-07,2455.23,44641.44,47096.67
16410,12334,Female,Caucasian,Active,ITA - TELECOMMUNICATIONS,8301,CHANNEL TRAFFIC COORD,1992-04-13,0.0,79156.08,79156.08
5061,29061,Female,American Indian,Active,ITA - TELECOMMUNICATIONS,8301,SR ADMINISTRATIVE CLERK,1994-08-21,0.0,66001.68,66001.68
39447,373984,Female,Black,Active,ITA - TELECOMMUNICATIONS,8301,PUB RELATIONS SPEC II,2015-08-19,0.0,65500.56,65500.56
43038,233680,Female,Asian,Active,ITA - TELECOMMUNICATIONS,8301,CABLE TV PRODUCT MGR II,2016-07-06,0.0,114422.4,114422.4
9178,25755,Female,Filipino,Active,L A CONVENTION CENTER,4001,EXEC ADMIN ASST III,1990-01-22,0.0,92519.28,92519.28
9903,35637,Female,Caucasian,Active,L A CONVENTION CENTER,4001,ELECTRCL CRAFT HELPER,1993-09-12,0.0,61992.72,0.0
2023,34899,Female,Caucasian,Active,L A CONVENTION CENTER,4001,COMMISSION EXEC ASST II,2000-07-17,0.0,95004.0,95004.0
37608,94528,Female,Other,Active,L A CONVENTION CENTER,4001,ASST GM CONVENTION CTR,2005-01-09,0.0,152904.24,152904.24
24478,105062,Female,Caucasian,Active,L A CONVENTION CENTER,4001,MANAGEMENT ANALYST,2005-12-28,0.0,100307.52,100307.52
25498,106371,Female,Hispanic,Active,L A CONVENTION CTR COMM,4009,COMMISSIONER,2006-01-18,0.0,52200.0,52200.0
3276,45386,Female,Caucasian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,SR SALES REP II,1981-08-03,0.0,121793.04,121793.04
3986,57755,Female,Asian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,DATA BASE ARCHITECT,1989-12-10,0.0,103710.96,103710.96
4926,37467,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,ADMINISTRATIVE CLERK,1998-01-15,1091.5,39692.88,40784.38
28484,296398,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,PARKING ATTENDANT I,2007-04-12,850.34,30923.28,31773.62
29483,304264,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,EVENT ATTENDANT II,2007-09-27,0.0,31278.24,31278.24
31974,327748,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,GUEST SERVICES REP,2009-10-07,0.0,39442.32,39442.32
32004,327887,Female,Caucasian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,EVENT SERVS COORD I,2009-10-14,0.0,62138.88,62138.88
36355,365189,Female,Asian,Active,LAFPP - AS NEEDED,5252,RELIEF RETIRE WORKER,2014-06-03,0.0,34097.04,34097.04
7013,13087,Female,Black,Active,LIBRARY,3501,SR LIBRARIAN,1968-08-12,0.0,104337.36,104337.36
17668,39108,Female,Asian,Active,LIBRARY,3501,LIBRARY ASST I,1968-10-21,1814.99,66001.68,67816.67
5133,30535,Female,Black,Active,LIBRARY,3501,LIBRARIAN II,1970-08-17,0.0,88405.92,88405.92
15226,37926,Female,Black,Active,LIBRARY,3501,ADMINISTRATIVE CLERK,1974-10-01,2940.95,53473.68,56414.63
9574,31712,Female,Caucasian,Active,LIBRARY,3501,MANAGEMENT ANALYST,1976-07-19,0.0,100307.52,100307.52
5579,23678,Female,Hispanic,Active,LIBRARY,3501,MESSENGER CLERK,1978-05-15,0.0,41676.48,41676.48
9321,29326,Female,Hispanic,Active,LIBRARY,3501,PR CLERK,1984-03-19,0.0,79156.08,79156.08
10024,33811,Female,Caucasian,Active,LIBRARY,3501,PR LIBRARIAN I,1984-10-09,0.0,121793.04,121793.04
12322,54930,Female,Asian,Active,LIBRARY,3501,ACCOUNTING CLERK,1985-02-25,0.0,69697.44,69697.44
5599,45948,Female,Black,Active,LIBRARY,3501,LIBRARY ASST II,1985-08-26,0.0,77715.36,77715.36
6972,18878,Female,Hispanic,Active,LIBRARY,3501,SECRETARY,1987-02-02,0.0,71722.8,71722.8
6986,12381,Female,Caucasian,Active,LIBRARY,3501,LIBRARIAN III,1987-04-06,0.0,96131.52,96131.52
361,18656,Female,Caucasian,Active,LIBRARY,3501,CH MANAGEMENT ANALYST,1987-08-17,0.0,165870.72,165870.72
824,24565,Female,Caucasian,Active,LIBRARY,3501,DIVISION LIBRARIAN,1987-10-13,0.0,144844.56,144844.56
18178,59510,Female,Black,Active,LIBRARY,3501,PR ACCOUNTANT II,1990-01-29,0.0,110643.12,110643.12
7289,15629,Female,Black,Active,LIBRARY,3501,EXEC ADMIN ASST III,1990-06-25,0.0,92519.28,92519.28
938,24371,Female,Black,Active,LIBRARY,3501,SR PERSONNEL ANALYST I,1991-06-30,0.0,120101.76,120101.76
6733,57962,Female,Hispanic,Active,LIBRARY,3501,COMMISSION EXEC ASST II,1994-01-23,0.0,92477.52,92477.52
2446,51822,Female,Hispanic,Active,LIBRARY,3501,PERS RECORDS SUPV,1997-11-24,0.0,82079.28,82079.28
256,16466,Female,Asian,Active,LIBRARY,3501,LIBRARIAN I,1997-12-08,0.0,62347.68,62347.68
14598,31598,Female,Caucasian,Active,LIBRARY,3501,LIBRARY CLERCAL ASST I,1998-10-13,1413.05,51385.68,52798.73
16389,18482,Female,Black,Active,LIBRARY,3501,PR PUBLIC RELATIONS REP,1999-02-01,0.0,92226.96,92226.96
7420,14759,Female,Caucasian,Active,LIBRARY,3501,PR LIBRARIAN II,1999-09-13,0.0,137745.36,137745.36
12975,69062,Female,Asian,Active,LIBRARY,3501,SYSTEMS PROGRAMMER II,2001-07-30,0.0,120143.52,120143.52
19985,74309,Female,Asian,Active,LIBRARY,3501,SR ACCOUNTANT II,2002-08-12,0.0,98950.32,98950.32
20550,77239,Female,Caucasian,Active,LIBRARY,3501,PUB INFO DIRECTOR I,2003-01-06,0.0,107803.44,107803.44
20461,79577,Female,Caucasian,Active,LIBRARY,3501,SYSTEMS ANALYST,2003-03-24,0.0,100307.52,100307.52
16617,48977,Female,Filipino,Active,LIBRARY,3501,SR MGMT ANALYST II,2005-02-26,0.0,146744.64,146744.64
6544,58689,Female,Hispanic,Active,LIBRARY,3501,PAYROLL SUPERVISOR I,2006-04-16,0.0,79385.76,79385.76
26175,285737,Female,Hispanic,Active,LIBRARY,3501,PROGRAMMER/ANALYST III,2006-09-05,0.0,107886.96,107886.96
28090,300644,Female,Other,Active,LIBRARY,3501,GRAPHICS DESIGNER II,2007-07-16,0.0,72203.04,72203.04
30326,312030,Female,Hispanic,Active,LIBRARY,3501,SR ADMINISTRATIVE CLERK,2008-05-11,0.0,47669.04,47669.04
9876,33432,Female,Filipino,Active,LIBRARY,3501,SR ACCOUNTANT I,2015-03-03,0.0,86568.48,86568.48
32656,337037,Female,Filipino,Active,LIBRARY,3501,PERSONNEL ANALYST,2015-05-09,0.0,68611.68,68611.68
39700,374430,Female,Caucasian,Active,LIBRARY,3501,ASST CITY LIBRARIAN,2015-09-21,0.0,144823.68,144823.68
39701,374432,Female,Caucasian,Active,LIBRARY,3501,PUB RELATIONS SPEC II,2015-09-21,0.0,69154.56,69154.56
23225,97897,Female,Black,Active,LIBRARY,3501,MANAGEMENT ASSISTANT,2015-12-14,0.0,50132.88,50132.88
42501,381788,Female,Caucasian,Active,LIBRARY,3501,VOLUNTEER COORDINATOR,2016-10-17,0.0,59779.44,59779.44
47303,390408,Female,Hispanic,Active,LIBRARY,3501,OFFICE TRAINEE ADMIN CLERK,2017-09-05,0.0,36581.76,36581.76
10047,33464,Female,Black,Active,LIBRARY - AS NEEDED,3502,LIBRARIAN II,1966-02-07,0.0,88405.92,88405.92
10445,52883,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,PR LIBRARIAN I,1967-10-09,0.0,121793.04,121793.04
13475,25055,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,COMMISSION EXEC ASST II,1975-06-23,0.0,100307.52,100307.52
2288,36603,Female,Black,Active,LIBRARY - AS NEEDED,3502,ADMINISTRATIVE CLERK,1977-05-15,0.0,53473.68,53473.68
1903,41857,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,SR LIBRARIAN,1980-05-11,0.0,104337.36,104337.36
11743,44365,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,LIBRARY ASST I,1985-01-02,0.0,66001.68,66001.68
5727,25541,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,LIBRARIAN I,1985-06-03,0.0,62347.68,62347.68
8051,17541,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,PR PUBLIC RELATIONS REP,1988-07-11,0.0,97363.44,97363.44
6128,25374,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,LIBRARY CLERCAL ASST,1990-04-30,0.0,47376.72,47376.72
14676,28813,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,LIBRARY CLERCAL ASST I,1995-05-01,0.0,38126.88,38126.88
15437,53338,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,PUB RELATIONS SPEC II,1999-01-19,0.0,67296.24,67296.24
26597,286445,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,MESSENGER CLERK,2006-09-18,0.0,41676.48,41676.48
2274,37738,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,ACCOUNTING CLERK,2015-06-01,0.0,69697.44,69697.44
34197,350280,Female,Caucasian,Active,LIBRARY - AS NEEDED,3502,ADMIN INTERN,2017-02-06,0.0,45518.4,45518.4
39257,373664,Female,Hispanic,Active,LIBRARY - AS NEEDED,3502,GALLERY ATTENDANT-P/T,2017-03-24,0.0,30589.2,30589.2
1576,26636,Female,Asian,Active,LIBRARY - AS NEEDED,3502,PERSONNEL ANALYST,2017-07-24,0.0,100307.52,100307.52
18559,17670,Female,Black,Active,LIBRARY COMM,3509,COMMISSIONER,2002-04-02,0.0,104400.0,0.0
46383,389761,Female,Filipino,Active,LOCAL LIBRARY JOB PROGRAM,3508,MESSENGER CLERK,2017-08-07,0.0,32635.44,32635.44
8914,28796,Female,Asian,Active,LOS ANGELES ZOO,8701,ANIMAL KEEPER,1976-02-14,0.0,65187.36,65187.36
9204,26434,Female,Caucasian,Active,LOS ANGELES ZOO,8701,SR ANIMAL KEEPER,1982-03-28,0.0,70699.68,70699.68
5093,17779,Female,Caucasian,Active,LOS ANGELES ZOO,8701,VETERINARY TECHNICIAN,1984-07-01,0.0,73706.4,73706.4
10768,39990,Female,Caucasian,Active,LOS ANGELES ZOO,8701,EXEC ADMIN ASST III,1985-02-19,0.0,92519.28,92519.28
14468,33610,Female,Caucasian,Active,LOS ANGELES ZOO,8701,ZOO RESEARCH DIRECTOR,1985-07-01,0.0,95004.0,95004.0
605,24692,Female,Black,Active,LOS ANGELES ZOO,8701,ZOO ASST GM,1988-07-05,0.0,192972.96,192972.96
9936,32510,Female,Asian,Active,LOS ANGELES ZOO,8701,SR ADMINISTRATIVE CLERK,1988-10-03,0.0,66001.68,66001.68
3150,29438,Female,Asian,Active,LOS ANGELES ZOO,8701,CH MANAGEMENT ANALYST,1989-09-14,0.0,165870.72,165870.72
7479,11095,Female,Black,Active,LOS ANGELES ZOO,8701,CUSTODIAN,1991-09-23,2439.31,44349.12,46788.43
13975,61237,Female,Caucasian,Active,LOS ANGELES ZOO,8701,ACCOUNTING CLERK,1994-10-03,0.0,64247.76,64247.76
2713,48330,Female,Hispanic,Active,LOS ANGELES ZOO,8701,SR PARK SERVICES ATTND,1997-03-24,0.0,68173.2,68173.2
5641,42531,Female,Caucasian,Active,LOS ANGELES ZOO,8701,EXEC ADMIN ASST II,1997-04-20,0.0,86317.92,86317.92
11065,48980,Female,Asian,Active,LOS ANGELES ZOO,8701,SR MGMT ANALYST I,1998-07-13,0.0,109202.4,109202.4
4191,26121,Female,Caucasian,Active,LOS ANGELES ZOO,8701,GARDENER CARETAKER,1999-02-08,3104.07,56438.64,59542.71
13002,53170,Female,Caucasian,Active,LOS ANGELES ZOO,8701,ZOO CURATOR,1999-05-26,0.0,84396.96,84396.96
1207,29585,Female,Hispanic,Active,LOS ANGELES ZOO,8701,ADMINISTRATIVE CLERK,1999-09-30,0.0,53473.68,53473.68
16053,52509,Female,Asian,Active,LOS ANGELES ZOO,8701,SR PERSONNEL ANALYST I,2000-08-07,0.0,123400.8,123400.8
13472,25016,Female,Caucasian,Active,LOS ANGELES ZOO,8701,PARK SERVICES ATT II,2001-02-14,0.0,59340.96,59340.96
18192,69459,Female,Hispanic,Active,LOS ANGELES ZOO,8701,SPECIAL PROG ASST II,2001-10-07,0.0,32071.68,32071.68
18864,69966,Female,Caucasian,Active,LOS ANGELES ZOO,8701,ZOO CURATOR OF EDUC II,2001-11-05,0.0,96653.52,96653.52
25779,71848,Female,Hispanic,Active,LOS ANGELES ZOO,8701,LIGHT EQUIP OPERATOR,2002-04-01,5317.61,64456.56,69774.17
19401,73419,Female,Hispanic,Active,LOS ANGELES ZOO,8701,ZOO CURATOR OF EDUC I,2002-07-01,2135.5,77652.72,79788.22
21527,84920,Female,Hispanic,Active,LOS ANGELES ZOO,8701,PARK SERVICES ATT I,2003-09-14,0.0,41676.48,41676.48
21777,89274,Female,Caucasian,Active,LOS ANGELES ZOO,8701,PLUMBER,2004-05-24,0.0,91934.64,91934.64
22353,93456,Female,Hispanic,Active,LOS ANGELES ZOO,8701,VOCATIONAL WORKER CUSTODIAN,2004-11-19,0.0,32029.92,32029.92
23146,94482,Female,Caucasian,Active,LOS ANGELES ZOO,8701,ZOO CURATOR OF EDUC III,2005-01-10,0.0,117637.92,117637.92
30203,314359,Female,Asian,Active,LOS ANGELES ZOO,8701,SR ACCOUNTANT I,2008-07-01,0.0,91391.76,91391.76
31832,325486,Female,Asian,Active,LOS ANGELES ZOO,8701,ZOO VETERINARIAN III,2009-06-22,0.0,138622.32,138622.32
33879,347871,Female,Hispanic,Active,LOS ANGELES ZOO,8701,VOCATIONAL WORKER II,2012-06-17,0.0,34180.56,34180.56
34284,350532,Female,Caucasian,Active,LOS ANGELES ZOO,8701,PR PUBLIC RELATIONS REP,2012-10-15,0.0,92226.96,92226.96
35733,362787,Female,Asian,Active,LOS ANGELES ZOO,8701,ACCOUNTANT,2014-02-24,0.0,65062.08,65062.08
37345,368888,Female,Caucasian,Active,LOS ANGELES ZOO,8701,ANIMAL COLLECTN CURATOR,2014-11-30,0.0,129790.08,129790.08
38475,372361,Female,Caucasian,Active,LOS ANGELES ZOO,8701,CH VETERINARIAN,2015-06-15,0.0,130959.36,130959.36
42698,380390,Female,Black,Active,LOS ANGELES ZOO,8701,ZOO VETERINARIAN II,2016-08-13,0.0,108617.76,108617.76
8588,26549,Female,Hispanic,Active,MAYOR,3651,MAYORAL AIDE V,1985-07-25,0.0,88468.56,88468.56
9037,24012,Female,Hispanic,Active,MAYOR,3651,MAYORAL AIDE VI,1989-08-14,0.0,98950.32,98950.32
5664,45175,Female,Black,Active,MAYOR,3651,MAYORAL AIDE VIII,1998-12-21,0.0,152737.2,152737.2
11446,68947,Female,American Indian,Active,MAYOR,3651,MAYORAL AIDE I,2001-02-26,0.0,54663.84,54663.84
6522,63583,Female,Hispanic,Active,MAYOR,3651,CH OF STAFF MAYOR,2001-07-02,0.0,222225.84,222225.84
6195,68293,Female,Hispanic,Active,MAYOR,3651,MAYORAL AIDE II,2001-08-28,0.0,63997.2,63997.2
29364,305525,Female,Hispanic,Active,MAYOR,3651,MAYORAL AIDE IV,2007-11-13,2248.52,81766.08,84014.6
24345,104811,Female,Caucasian,Active,MAYOR,3651,MAYORAL AIDE VII,2009-10-05,0.0,102061.44,102061.44
33097,341425,Female,Hispanic,Active,MAYOR,3651,MAYORAL AIDE III,2011-08-01,0.0,66523.68,66523.68
35053,358702,Female,Hispanic,Active,MAYOR,3651,DEPUTY MAYOR,2013-07-31,10382.58,188776.08,199158.66
31879,326649,Female,Filipino,Active,MAYOR - AS NEEDED,3654,MAYORAL AIDE V,2009-08-03,0.0,75168.0,75168.0
3925,50150,Female,Hispanic,Active,MAYOR GRANT REIMBURSED,3652,MAYORAL AIDE V,1987-07-14,0.0,77235.12,77235.12
23924,101445,Female,Caucasian,Active,MAYOR GRANT REIMBURSED,3652,MAYORAL AIDE VII,2005-08-08,0.0,107740.8,107740.8
27894,295378,Female,Black,Active,MAYOR GRANT REIMBURSED,3652,MAYORAL AIDE VI,2007-03-14,0.0,84083.76,84083.76
32664,339192,Female,Asian,Active,MAYOR GRANT REIMBURSED,3652,MAYORAL AIDE VIII,2012-03-27,0.0,110288.16,110288.16
44881,383064,Female,Caucasian,Active,MAYOR GRANT REIMBURSED,3652,MAYORAL AIDE III,2016-12-12,0.0,56543.04,56543.04
46418,390729,Female,Hispanic,Active,MAYOR GRANT REIMBURSED,3652,MAYORAL AIDE I,2017-09-18,0.0,45205.2,45205.2
10745,40196,Female,Unknown,Active,NEIGHBORHOOD EMPOWERMENT,4701,NEIGHBRHD EMP ANALYST,2000-08-13,0.0,93918.24,93918.24
6463,62834,Female,Asian,Active,NEIGHBORHOOD EMPOWERMENT,4701,SR ACCOUNTANT I,2001-05-14,0.0,88948.8,88948.8
21797,87209,Female,Hispanic,Active,NEIGHBORHOOD EMPOWERMENT,4701,ADMINISTRATIVE CLERK,2003-12-29,0.0,44244.72,44244.72
23267,93994,Female,Caucasian,Active,NEIGHBORHOOD EMPOWERMENT,4701,MANAGEMENT ANALYST,2004-12-13,0.0,100307.52,100307.52
28656,305600,Female,Asian,Active,NEIGHBORHOOD EMPOWERMENT,4701,GEN MGR NEIBRHD EMPWMNT,2007-11-18,0.0,180925.2,180925.2
31055,318141,Female,Asian,Active,NEIGHBORHOOD EMPOWERMENT,4701,SR PROJECT COORDINATOR,2008-09-29,0.0,76337.28,76337.28
44637,340120,Female,Caucasian,Active,NEIGHBORHOOD EMPOWERMENT,4701,PROJECT COORDINATOR,2011-07-07,0.0,66001.68,66001.68
34290,350636,Female,Asian,Leave,NEIGHBORHOOD EMPOWERMENT,4701,STUDENT PROF WORKER,2012-10-07,0.0,34389.36,34389.36
35184,358267,Female,Hispanic,Active,NEIGHBORHOOD EMPOWERMENT,4701,PROJECT ASSISTANT,2013-07-10,0.0,63997.2,63997.2
37502,369622,Female,Asian,Active,NEIGHBORHOOD EMPOWERMENT - AS NEEDED,4702,ADMIN INTERN,2015-01-12,0.0,41801.76,41801.76
41031,377174,Female,Caucasian,Active,NEIGHBORHOOD EMPOWERMENT - AS NEEDED,4702,STUDENT PROF WORKER,2016-04-04,0.0,34243.2,34243.2
40097,375195,Female,Other,Active,NEIGHBORHOOD EMPOWERMENT - AS NEEDED,4702,ELECTION ASSISTANT IV,2017-03-28,0.0,43848.0,43848.0
9378,28962,Female,Black,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TAX COMPLNCE OFCR III,1977-09-06,0.0,115299.36,115299.36
16801,31126,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,ACCOUNTING CLERK,1983-10-03,0.0,69697.44,69697.44
12217,45707,Female,Black,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TAX COMPLNCE OFCR II,1984-04-09,0.0,89700.48,89700.48
11884,43190,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,PR TAX COMPLIANCE OFCR,1984-04-16,0.0,124966.8,124966.8
40456,37198,Female,Filipino,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TAX COMPLNCE AIDE,1985-05-13,0.0,71326.08,71326.08
11910,43465,Female,Caucasian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,DIR OF FINANCE,1986-09-14,0.0,260958.24,260958.24
12368,53665,Female,Caucasian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,PR CLERK,1986-11-24,0.0,79156.08,79156.08
14865,21655,Female,Caucasian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,CUST SERV SPECIALIST,1987-02-02,1966.64,71514.0,73480.64
17777,40411,Female,Filipino,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,SR ACCOUNTANT II,1987-06-14,0.0,98950.32,98950.32
15285,11419,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,REVENUE MANAGER,1988-12-19,0.0,170004.96,170004.96
11943,43641,Female,Asian,Leave,OFC OF FIN (REV MGMT/CITYWIDE),8603,ACCOUNTING CLERK I,1989-01-17,0.0,0.0,0.0
6301,56867,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,CHIEF TAX COMPLIANCE OFFICER I,1989-11-06,0.0,144677.52,144677.52
5755,48893,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,SR ADMINISTRATIVE CLERK,1990-03-19,0.0,66001.68,66001.68
15517,50935,Female,Black,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,SR MGMT ANALYST II,1990-09-30,0.0,146744.64,146744.64
2193,37178,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,CH MANAGEMENT ANALYST,1993-03-08,0.0,161423.28,161423.28
6257,36704,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TAX AUDITOR II,1994-10-03,0.0,102249.36,102249.36
17916,51981,Female,Black,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,EXEC ADMIN ASST III,1994-11-07,0.0,92519.28,92519.28
9577,31738,Female,Filipino,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,MANAGEMENT ANALYST,1994-11-14,0.0,85232.16,85232.16
13820,60194,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TAX RENEWAL ASST III,1997-12-01,1955.67,35558.64,37514.31
2552,54219,Female,Filipino,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,PR ACCOUNTANT II,1998-06-21,0.0,120039.12,120039.12
8419,19415,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TAX RENEWAL ASST II,1998-10-26,0.0,33470.64,33470.64
16369,27841,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,ADMINISTRATIVE CLERK,1999-03-15,0.0,53473.68,53473.68
1680,39885,Female,Filipino,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,SR TAX AUDITOR,1999-11-22,0.0,118869.84,118869.84
16226,21308,Female,Caucasian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,FISCAL SYSTEMS SPEC II,2001-09-11,0.0,142840.08,142840.08
20498,77073,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,SR SYSTEMS ANALYST II,2002-12-30,0.0,146765.52,146765.52
22617,92921,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,DEPT CHIEF ACCT III,2004-10-18,0.0,127054.8,127054.8
23114,94535,Female,Black,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TREASURY ACCOUNTANT II,2005-01-10,0.0,103314.24,103314.24
25131,103667,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,PORTFOLIO MANAGER I,2005-10-30,0.0,172406.16,172406.16
24723,103664,Female,Asian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,TREASURY ACCOUNTANT I,2005-11-07,0.0,89596.08,89596.08
4114,33046,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,FINANCE CLERK,2007-02-24,1558.95,56689.2,58248.15
29840,308980,Female,Caucasian,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,FISCAL SYSTEMS SPEC I,2008-02-11,0.0,109766.16,109766.16
37647,369848,Female,Other,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,ACCOUNTANT,2015-02-09,0.0,56814.48,56814.48
41956,377880,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,DIR CASH MGMT SERVICES,2016-05-16,0.0,175120.56,175120.56
46097,386785,Female,Hispanic,Active,OFC OF FIN (REV MGMT/CITYWIDE),8603,OFFICE TRAINEE ADMIN CLERK,2017-05-15,0.0,36581.76,36581.76
17868,43735,Female,Filipino,Active,OFC OF FINANCE AS NEEDED,8605,TAX RENEWAL ASST I,2002-01-14,0.0,31946.4,31946.4
