,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
26175,285737,Female,Hispanic,Active,LIBRARY,3501,PROGRAMMER/ANALYST III,2006-09-05,0.0,107886.96,107886.96
20550,77239,Female,Caucasian,Active,LIBRARY,3501,PUB INFO DIRECTOR I,2003-01-06,0.0,107803.44,107803.44
4590,12227,Female,Asian,Active,LIBRARY,3501,LIBRARIAN III,1991-10-21,5287.34,96131.52,101418.86
8556,26850,Female,Filipino,Active,LIBRARY,3501,MANAGEMENT ANALYST,1980-01-04,0.0,100307.52,100307.52
11936,43738,Female,Filipino,Active,LIBRARY,3501,SYSTEMS ANALYST,2003-05-20,0.0,100307.52,100307.52
19985,74309,Female,Asian,Active,LIBRARY,3501,SR ACCOUNTANT II,2002-08-12,0.0,98950.32,98950.32
141,11865,Female,Asian,Active,LIBRARY,3501,LIBRARIAN II,1996-01-16,4862.43,88405.92,93268.35
7289,15629,Female,Black,Active,LIBRARY,3501,EXEC ADMIN ASST III,1990-06-25,0.0,92519.28,92519.28
6733,57962,Female,Hispanic,Active,LIBRARY,3501,COMMISSION EXEC ASST II,1994-01-23,0.0,92477.52,92477.52
16389,18482,Female,Black,Active,LIBRARY,3501,PR PUBLIC RELATIONS REP,1999-02-01,0.0,92226.96,92226.96
9876,33432,Female,Filipino,Active,LIBRARY,3501,SR ACCOUNTANT I,2015-03-03,0.0,86568.48,86568.48
2446,51822,Female,Hispanic,Active,LIBRARY,3501,PERS RECORDS SUPV,1997-11-24,0.0,82079.28,82079.28
6544,58689,Female,Hispanic,Active,LIBRARY,3501,PAYROLL SUPERVISOR I,2006-04-16,0.0,79385.76,79385.76
9321,29326,Female,Hispanic,Active,LIBRARY,3501,PR CLERK,1984-03-19,0.0,79156.08,79156.08
5599,45948,Female,Black,Active,LIBRARY,3501,LIBRARY ASST II,1985-08-26,0.0,77715.36,77715.36
40127,375154,Female,Hispanic,Active,LIBRARY,3501,LIBRARIAN I,2015-11-16,3821.82,69488.64,73310.46
28090,300644,Female,Other,Active,LIBRARY,3501,GRAPHICS DESIGNER II,2007-07-16,0.0,72203.04,72203.04
6972,18878,Female,Hispanic,Active,LIBRARY,3501,SECRETARY,1987-02-02,0.0,71722.8,71722.8
9173,24486,Female,Asian,Active,LIBRARY,3501,ACCOUNTING CLERK,1985-09-23,0.0,69697.44,69697.44
39701,374432,Female,Caucasian,Active,LIBRARY,3501,PUB RELATIONS SPEC II,2015-09-21,0.0,69154.56,69154.56
32656,337037,Female,Filipino,Active,LIBRARY,3501,PERSONNEL ANALYST,2015-05-09,0.0,68611.68,68611.68
2344,37260,Female,Hispanic,Active,LIBRARY,3501,LIBRARY ASST I,2000-07-17,1814.99,66001.68,67816.67
42501,381788,Female,Caucasian,Active,LIBRARY,3501,VOLUNTEER COORDINATOR,2016-10-17,0.0,59779.44,59779.44
3304,50443,Female,Hispanic,Active,LIBRARY,3501,ADMINISTRATIVE CLERK,1996-06-24,5881.9,53473.68,59355.58
14598,31598,Female,Caucasian,Active,LIBRARY,3501,LIBRARY CLERCAL ASST I,1998-10-13,1413.05,51385.68,52798.73
23225,97897,Female,Black,Active,LIBRARY,3501,MANAGEMENT ASSISTANT,2015-12-14,0.0,50132.88,50132.88
30326,312030,Female,Hispanic,Active,LIBRARY,3501,SR ADMINISTRATIVE CLERK,2008-05-11,0.0,47669.04,47669.04
13852,60809,Female,Caucasian,Active,LIBRARY,3501,MESSENGER CLERK,1996-10-28,2292.1,41676.48,43968.58
47303,390408,Female,Hispanic,Active,LIBRARY,3501,OFFICE TRAINEE ADMIN CLERK,2017-09-05,0.0,36581.76,36581.76
36355,365189,Female,Asian,Active,LAFPP - AS NEEDED,5252,RELIEF RETIRE WORKER,2014-06-03,0.0,34097.04,34097.04
3276,45386,Female,Caucasian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,SR SALES REP II,1981-08-03,0.0,121793.04,121793.04
3986,57755,Female,Asian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,DATA BASE ARCHITECT,1989-12-10,0.0,103710.96,103710.96
32004,327887,Female,Caucasian,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,EVENT SERVS COORD I,2009-10-14,0.0,62138.88,62138.88
4926,37467,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,ADMINISTRATIVE CLERK,1998-01-15,1091.5,39692.88,40784.38
31974,327748,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,GUEST SERVICES REP,2009-10-07,0.0,39442.32,39442.32
28436,296672,Female,Filipino,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,PARKING ATTENDANT I,2007-04-19,850.34,30923.28,31773.62
29483,304264,Female,Hispanic,Active,L A CONVTN CTR EMPLY AS NEEDED,4002,EVENT ATTENDANT II,2007-09-27,0.0,31278.24,31278.24
25498,106371,Female,Hispanic,Active,L A CONVENTION CTR COMM,4009,COMMISSIONER,2006-01-18,0.0,52200.0,52200.0
37608,94528,Female,Other,Active,L A CONVENTION CENTER,4001,ASST GM CONVENTION CTR,2005-01-09,0.0,152904.24,152904.24
24478,105062,Female,Caucasian,Active,L A CONVENTION CENTER,4001,MANAGEMENT ANALYST,2005-12-28,0.0,100307.52,100307.52
2023,34899,Female,Caucasian,Active,L A CONVENTION CENTER,4001,COMMISSION EXEC ASST II,2000-07-17,0.0,95004.0,95004.0
9178,25755,Female,Filipino,Active,L A CONVENTION CENTER,4001,EXEC ADMIN ASST III,1990-01-22,0.0,92519.28,92519.28
9903,35637,Female,Caucasian,Active,L A CONVENTION CENTER,4001,ELECTRCL CRAFT HELPER,1993-09-12,0.0,61992.72,0.0
43038,233680,Female,Asian,Active,ITA - TELECOMMUNICATIONS,8301,CABLE TV PRODUCT MGR II,2016-07-06,0.0,114422.4,114422.4
16410,12334,Female,Caucasian,Active,ITA - TELECOMMUNICATIONS,8301,CHANNEL TRAFFIC COORD,1992-04-13,0.0,79156.08,79156.08
5061,29061,Female,American Indian,Active,ITA - TELECOMMUNICATIONS,8301,SR ADMINISTRATIVE CLERK,1994-08-21,0.0,66001.68,66001.68
39447,373984,Female,Black,Active,ITA - TELECOMMUNICATIONS,8301,PUB RELATIONS SPEC II,2015-08-19,0.0,65500.56,65500.56
6667,55973,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYSTEM MGR II,1995-12-03,0.0,175120.56,175120.56
14427,31762,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,DIR OF SYSTEMS,1987-09-14,0.0,175120.56,175120.56
35314,358720,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,311 DIRECTOR,2013-07-29,0.0,161423.28,161423.28
14264,28070,Female,Black,Active,INFO TECHNOLOGY AGENCY,2701,INFO SYSTEM MGR I,1985-09-01,0.0,158500.08,158500.08
18008,42515,Female,Filipino,Active,INFO TECHNOLOGY AGENCY,2701,SR SYSTEMS ANALYST II,2000-09-10,0.0,146765.52,146765.52
2514,52721,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER III,1999-01-11,0.0,145116.0,145116.0
9747,39941,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,DATA BASE ARCHITECT,1988-05-23,0.0,139791.6,139791.6
92,11492,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER II,1988-07-04,0.0,133924.32,133924.32
910,19009,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST V,2000-11-20,0.0,125718.48,125718.48
8791,28317,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SYSTEMS PROGRAMMER I,1990-10-22,0.0,124507.44,124507.44
9308,25368,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,SR SYSTEMS ANALYST I,1991-11-25,0.0,118661.04,118661.04
16110,56613,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,SR MGMT ANALYST I,2000-06-04,0.0,118473.12,118473.12
1578,26666,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST IV,1988-10-24,0.0,116698.32,116698.32
3180,51691,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,PROGRAMMER/ANALYST III,1998-12-14,0.0,107886.96,107886.96
19938,74202,Female,Caucasian,Active,INFO TECHNOLOGY AGENCY,2701,SR COMPUTER OPERATOR II,2002-07-29,4833.72,87883.92,92717.64
19651,73942,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,COMMUN INFO REP II,2002-07-15,0.0,62514.72,62514.72
46250,385428,Female,Hispanic,Active,INFO TECHNOLOGY AGENCY,2701,APPLICATIONS PROGRAMMER,2017-04-10,0.0,57691.44,57691.44
25712,284998,Female,Asian,Active,INFO TECHNOLOGY AGENCY,2701,DATA PROCESS TECH I,2017-08-07,2455.23,44641.44,47096.67
36687,366783,Female,Asian,Active,I T A AS NEEDED,2702,STUDENT PROF WORKER,2014-08-01,0.0,34243.2,34243.2
43844,383111,Female,Caucasian,Active,I T A AS NEEDED,2702,STUDENT WORKER,2016-12-13,0.0,31090.32,31090.32
11106,36879,Female,Hispanic,Active,I T A - HIRING HALL,2791,COMMUN ELECTRICN I  - H,2015-02-07,0.0,76462.56,76462.56
366,18726,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ASST GM INFO TECH AGENCY,1985-03-31,0.0,200531.52,200531.52
8664,35439,Female,Filipino,Active,I T A - GENERAL ADMIN,2704,SR MGMT ANALYST II,1999-09-27,0.0,146744.64,146744.64
9681,30991,Female,Asian,Active,I T A - GENERAL ADMIN,2704,PR ACCOUNTANT II,1994-10-17,0.0,120039.12,120039.12
1770,38174,Female,Asian,Active,I T A - GENERAL ADMIN,2704,SR MGMT ANALYST I,1979-10-30,0.0,118473.12,118473.12
3110,48763,Female,Hispanic,Active,I T A - GENERAL ADMIN,2704,MANAGEMENT ANALYST,1994-12-19,0.0,100307.52,100307.52
5988,35990,Female,Hispanic,Active,I T A - GENERAL ADMIN,2704,EXEC ADMIN ASST III,1994-11-14,0.0,92519.28,92519.28
2545,52250,Female,Black,Active,I T A - GENERAL ADMIN,2704,EXEC ADMIN ASST II,1980-04-23,0.0,81766.08,81766.08
4485,18245,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ACCOUNTING CLERK,1987-04-07,0.0,69697.44,69697.44
43112,55065,Female,Hispanic,Active,I T A - GENERAL ADMIN,2704,SR ADMINISTRATIVE CLERK,1987-11-30,0.0,66001.68,66001.68
44237,375320,Female,Filipino,Active,I T A - GENERAL ADMIN,2704,MANAGEMENT ASSISTANT,2015-11-30,0.0,51510.96,51510.96
39367,373501,Female,Asian,Active,I T A - GENERAL ADMIN,2704,ADMINISTRATIVE CLERK,2016-04-18,0.0,46708.56,46708.56
17790,47683,Female,Asian,Active,I T A - COMMUNICATION,2703,DIR OF COMMUNICATN SVCS,1985-07-07,0.0,175120.56,175120.56
2837,47635,Female,Asian,Active,I T A - COMMUNICATION,2703,COMMUN ENGINEER,1997-02-16,0.0,127555.92,127555.92
14081,17092,Female,Asian,Active,I T A - COMMUNICATION,2703,COMMUN ENGRG ASSOC III,1991-10-01,0.0,117345.6,117345.6
3499,48399,Female,Asian,Active,I T A - COMMUNICATION,2703,COMMUN ENGRG ASSOC II,1999-03-15,0.0,105444.0,105444.0
42849,380920,Female,Hispanic,Active,I T A - COMMUNICATION,2703,SR COMMUN ELECTRICIAN,2016-08-22,0.0,96841.44,96841.44
14230,18758,Female,Hispanic,Active,I T A - COMMUNICATION,2703,COMMUN ELECTRICIAN,1995-08-20,4851.99,88218.0,93069.99
19649,73935,Female,Hispanic,Active,I T A - COMMUNICATION,2703,CH COMMUNICATIONS OPER,2002-07-15,0.0,88468.56,88468.56
10090,34931,Female,Hispanic,Active,I T A - COMMUNICATION,2703,SR COMMUN OPERATOR I,1986-05-18,0.0,75439.44,75439.44
10833,47472,Female,Black,Active,I T A - COMMUNICATION,2703,COMMUN INFO REP III,1995-07-24,0.0,71033.76,71033.76
8905,24101,Female,Black,Active,I T A - COMMUNICATION,2703,COMMUN INFO REP II,1985-10-15,0.0,66001.68,66001.68
9759,31658,Female,Hispanic,Active,I T A - COMMUNICATION,2703,SR ADMINISTRATIVE CLERK,1989-08-21,0.0,66001.68,66001.68
4048,24070,Female,Black,Active,I T A - COMMUNICATION,2703,ADMINISTRATIVE CLERK,1984-01-09,0.0,53473.68,53473.68
46529,387988,Female,Hispanic,Active,I T A - COMMUNICATION,2703,COMMUN INFO REP I,2017-06-12,1146.57,41697.36,42843.93
2327,36168,Female,Caucasian,Active,HOUSING SYSTEM DIV,3908,SR SYSTEMS ANALYST II,1982-07-12,0.0,146765.52,146765.52
274,17426,Female,Asian,Active,HOUSING SYSTEM DIV,3908,SYSTEMS ANALYST,1996-05-13,0.0,100307.52,100307.52
493,15441,Female,Black,Active,HOUSING SYSTEM DIV,3908,SR ADMINISTRATIVE CLERK,1996-06-10,0.0,66001.68,66001.68
28457,52384,Female,Caucasian,Active,HOUSING STRATEGIES & SERVICES,3925,DIR OF HOUSING,2007-04-09,0.0,175120.56,175120.56
12435,55271,Female,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,FINANCE DEV OFFICER II,1993-08-30,0.0,137515.68,137515.68
26291,288971,Female,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,REHAB PROJECT COORD II,2006-11-12,0.0,137515.68,137515.68
10754,39203,Female,Filipino,Active,HOUSING STRATEGIES & SERVICES,3925,FINANCE DEV OFFICER I,1994-03-14,0.0,128140.56,128140.56
11189,41612,Female,Filipino,Active,HOUSING STRATEGIES & SERVICES,3925,MANAGEMENT ANALYST,1997-03-03,0.0,100307.52,100307.52
28372,297103,Female,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,PROJECT ASSISTANT,2007-04-30,0.0,71326.08,71326.08
4341,19449,Female,Hispanic,Active,HOUSING STRATEGIES & SERVICES,3925,SR ADMINISTRATIVE CLERK,1991-02-05,3629.99,66001.68,69631.67
32721,340100,Female,Caucasian,Active,HOUSING STRATEGIES & SERVICES,3925,PROJECT COORDINATOR,2011-07-06,0.0,66001.68,66001.68
20950,92735,Female,Hispanic,Active,HOUSING RENT STABILIZATION COMM,3919,MEM RENT ADJUST COMMSN,2004-09-21,0.0,104400.0,104400.0
11445,46980,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,DIR ENFORCEMENT OPER,1984-02-12,0.0,175120.56,175120.56
3756,11415,Female,Caucasian,Active,HOUSING RENT STABILIZATION,3901,SR MGMT ANALYST II,1995-01-01,0.0,146744.64,146744.64
29197,303671,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,SR HSG INVESTIGATOR II,2007-10-01,0.0,146744.64,146744.64
14112,13110,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,SR MGMT ANALYST I,1990-12-03,0.0,118473.12,118473.12
28265,298465,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,SR HSG INVESTIGATOR I,2007-05-29,0.0,118473.12,118473.12
2199,35161,Female,Asian,Active,HOUSING RENT STABILIZATION,3901,MANAGEMENT ANALYST,1990-02-20,0.0,100307.52,100307.52
31286,318098,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,HOUSING INVESTIGATOR II,2008-09-29,0.0,100307.52,100307.52
26103,279718,Female,Asian,Transferring Out,HOUSING RENT STABILIZATION,3901,AUDITOR II,2006-04-03,0.0,89596.08,89596.08
9449,27797,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,HOUSING INVESTIGATOR I,1996-04-15,0.0,85044.24,85044.24
24720,106442,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,COMMUN INFO REP III,2006-02-21,3906.91,71033.76,74940.67
15832,58147,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,SR ADMINISTRATIVE CLERK,1987-04-20,3629.99,66001.68,69631.67
23330,95621,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,COMMUN INFO REP II,2005-02-22,3532.37,64226.88,67759.25
21973,92852,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,ADMINISTRATIVE CLERK,2004-09-27,5881.9,53473.68,59355.58
42263,381647,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,MANAGEMENT ASSISTANT,2016-10-03,0.0,50132.88,50132.88
44619,385131,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,COMMUN INFO REP I,2017-03-20,2293.41,41697.36,43990.77
43828,384281,Female,Hispanic,Active,HOUSING RENT STABILIZATION,3901,OFFICE TRAINEE ADMIN CLERK,2017-02-14,0.0,36581.76,36581.76
1955,45542,Female,Black,Active,HOUSING PROGRAM OPERATIONS,3927,ASST CH GRANTS ADMINSTR,1984-07-30,0.0,145679.76,145679.76
19817,75870,Female,Hispanic,Active,HOUSING PROGRAM OPERATIONS,3927,SR MGMT ANALYST I,2002-11-12,0.0,115299.36,115299.36
5325,42005,Female,Hispanic,Active,HOUSING PROGRAM OPERATIONS,3927,SR PROJECT COORDINATOR,1999-03-08,0.0,111582.72,111582.72
6962,12648,Female,Black,Active,HOUSING PROGRAM OPERATIONS,3927,MANAGEMENT ANALYST,1996-02-05,0.0,100307.52,100307.52
14755,24391,Female,Asian,Active,HOUSING PROGRAM OPERATIONS,3927,PROJECT COORDINATOR,1994-03-07,0.0,93918.24,93918.24
6358,60522,Female,Hispanic,Active,HOUSING PROGRAM OPERATIONS,3927,PROJECT ASSISTANT,2000-03-14,0.0,71326.08,71326.08
14338,22754,Female,Black,Active,HOUSING PROGRAM OPERATIONS,3927,MANAGEMENT ASSISTANT,1998-01-20,0.0,71326.08,71326.08
25179,104745,Female,Hispanic,Active,HOUSING PROGRAM OPERATIONS,3927,PROGRAM AIDE,2005-12-20,0.0,54434.16,54434.16
6519,62725,Female,Asian,Active,HOUSING PROGRAM OPERATIONS,3927,ADMINISTRATIVE CLERK,2001-04-23,0.0,53473.68,53473.68
4836,24835,Female,Caucasian,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,ASST GM LA HOUSING DEPT,2014-02-11,21172.32,184871.52,206043.84
12645,50693,Female,Caucasian,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,SR HSG PLNG/ECON ANLYST,1993-02-08,0.0,151567.92,151567.92
1338,22374,Female,Caucasian,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,SR MGMT ANALYST II,1993-04-12,0.0,146744.64,146744.64
3719,59204,Female,Asian,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,SR MGMT ANALYST I,1995-05-30,0.0,118473.12,118473.12
14845,21793,Female,Hispanic,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,HOUSING PLNG/ECON ANLST,2000-03-20,0.0,104337.36,104337.36
397,18862,Female,Black,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,MANAGEMENT ANALYST,1996-12-30,0.0,100307.52,100307.52
11862,43588,Female,Hispanic,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,EXEC ADMIN ASST III,1996-04-29,0.0,87633.36,87633.36
17944,52653,Female,Hispanic,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,EXEC ADMIN ASST II,1989-12-06,0.0,81766.08,81766.08
3157,48894,Female,Hispanic,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,SECRETARY,1990-05-21,0.0,71722.8,71722.8
26973,288386,Female,Hispanic,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,SR ADMINISTRATIVE CLERK,2006-10-30,3346.54,60844.32,64190.86
25646,281225,Female,Hispanic,Active,HOUSING EXECUTIVE MANAGEMENT1,3900,ADMINISTRATIVE CLERK,2006-05-30,2940.95,53473.68,56414.63
12073,45736,Female,Black,Active,HOUSING ENFORCEMENT,3906,SR MGMT ANALYST I,2005-10-16,0.0,118473.12,118473.12
7530,68559,Female,Black,Active,HOUSING ENFORCEMENT,3906,SR HOUSING INSPECTOR,2001-08-27,8414.9,101998.8,110413.7
28670,301910,Female,Caucasian,Active,HOUSING ENFORCEMENT,3906,HOUSING INSPECTOR,2007-08-13,7586.49,91955.52,99542.01
24804,104681,Female,Black,Active,HOUSING ENFORCEMENT,3906,PR CLERK,2005-12-12,0.0,74980.08,74980.08
31611,323776,Female,Black,Active,HOUSING ENFORCEMENT,3906,SR ADMINISTRATIVE CLERK,2017-05-15,0.0,66001.68,66001.68
27455,291448,Female,Caucasian,Active,HOUSING ENFORCEMENT,3906,SECRETARY,2007-01-02,0.0,62619.12,62619.12
31294,317679,Female,Hispanic,Active,HOUSING ENFORCEMENT,3906,ASST INSPECTOR III,2008-09-15,0.0,61032.24,61032.24
21032,85118,Female,Asian,Active,HOUSING ENFORCEMENT,3906,ADMINISTRATIVE CLERK,2003-09-22,1470.47,53473.68,54944.15
28394,295852,Female,Asian,Active,HOUSING ENFORCEMENT,3906,ASST INSPECTOR II,2007-03-28,0.0,53118.72,53118.72
32778,339976,Female,Caucasian,Active,HOUSING ENFORCEMENT,3906,STUDENT PROF WORKER,2017-06-26,0.0,34243.2,34243.2
18083,69892,Female,Caucasian,Active,HOUSING DEVELOPMENT & FINANCE,3924,FINANCE DEV OFFICER II,2001-10-22,0.0,137515.68,137515.68
10785,38976,Female,Filipino,Active,HOUSING DEVELOPMENT & FINANCE,3924,SR MGMT ANALYST I,1990-07-09,0.0,118473.12,118473.12
23714,101471,Female,Asian,Active,HOUSING DEVELOPMENT & FINANCE,3924,ENVIRONMENTAL SPEC III,2005-08-08,0.0,117345.6,117345.6
10739,40160,Female,Asian,Active,HOUSING DEVELOPMENT & FINANCE,3924,FINANCE DEV OFFICER I,1983-09-22,0.0,111875.04,111875.04
17503,27344,Female,Asian,Active,HOUSING DEVELOPMENT & FINANCE,3924,SECRETARY,2001-04-10,0.0,71722.8,71722.8
18884,71963,Female,Hispanic,Active,HOUSING DEVELOPMENT & FINANCE,3924,MANAGEMENT ANALYST,2002-04-12,0.0,68611.68,68611.68
8504,19092,Female,Black,Active,HOUSING DEVELOPMENT & FINANCE,3924,SR ADMINISTRATIVE CLERK,1998-10-19,0.0,66001.68,66001.68
31935,327541,Female,Caucasian,Active,HOUSING DEVELOPMENT & FINANCE,3924,MANAGEMENT ASSISTANT,2009-09-30,0.0,54392.4,54392.4
23348,102234,Female,Black,Active,HOUSING DEVELOPMENT & FINANCE,3924,ADMINISTRATIVE CLERK,2005-09-06,0.0,53473.68,53473.68
1505,23076,Female,Caucasian,Active,HOUSING CONSOLIDATED PLANNING,3926,CH MANAGEMENT ANALYST,1988-12-18,0.0,161423.28,161423.28
7161,13701,Female,Caucasian,Active,HOUSING CONSOLIDATED PLANNING,3926,SR MGMT ANALYST II,2003-03-04,0.0,146744.64,146744.64
18892,70149,Female,Black,Active,HOUSING CONSOLIDATED PLANNING,3926,SR MGMT ANALYST I,2001-11-13,0.0,112209.12,112209.12
1968,42254,Female,Filipino,Active,HOUSING CONSOLIDATED PLANNING,3926,MANAGEMENT ANALYST,2003-03-04,0.0,100307.52,100307.52
13871,60260,Female,Hispanic,Active,HOUSING CONSOLIDATED PLANNING,3926,SR ADMINISTRATIVE CLERK,2001-04-23,0.0,66001.68,66001.68
48018,393062,Female,Caucasian,Active,HOUSING CONSOLIDATED PLANNING,3926,PROJECT COORDINATOR,2017-11-12,0.0,64226.88,64226.88
32356,332934,Female,Hispanic,Active,HOUSING CONSOLIDATED PLANNING,3926,MANAGEMENT ASSISTANT,2010-07-20,0.0,48796.56,48796.56
4819,60730,Female,Caucasian,Active,HOUSING COMPLIANCE DIVISION,3915,DIR ENFORCEMENT OPER,1999-01-21,0.0,175120.56,175120.56
31022,318040,Female,Hispanic,Active,HOUSING COMPLIANCE DIVISION,3915,SR HSG INVESTIGATOR II,2008-09-29,0.0,138998.16,138998.16
13763,62695,Female,Filipino,Active,HOUSING COMPLIANCE DIVISION,3915,SR MGMT ANALYST II,2001-05-29,0.0,124695.36,124695.36
17892,45838,Female,Hispanic,Active,HOUSING COMPLIANCE DIVISION,3915,MANAGEMENT ANALYST,1995-02-19,0.0,100307.52,100307.52
28164,298249,Female,Hispanic,Active,HOUSING COMPLIANCE DIVISION,3915,HOUSING INVESTIGATOR I,2007-05-29,0.0,85044.24,85044.24
1118,31584,Female,Hispanic,Active,HOUSING COMPLIANCE DIVISION,3915,SR ADMINISTRATIVE CLERK,1998-12-21,3629.99,66001.68,69631.67
27561,289210,Female,Other,Active,HOUSING COMPLIANCE DIVISION,3915,ACCOUNTING CLERK,2006-11-16,0.0,60865.2,60865.2
1465,21737,Female,Hispanic,Active,HOUSING COMPLIANCE DIVISION,3915,ADMINISTRATIVE CLERK,2000-07-31,2940.95,53473.68,56414.63
36871,367101,Female,Hispanic,Active,HOUSING COMPLIANCE DIVISION,3915,MANAGEMENT ASSISTANT,2014-08-18,0.0,51510.96,51510.96
30609,310419,Female,Hispanic,Active,HOUSING ASSET MANAGEMENT,3916,SR HSG PLNG/ECON ANLYST,2008-03-17,0.0,151567.92,151567.92
1776,40410,Female,Black,Active,HOUSING ASSET MANAGEMENT,3916,FINANCE DEV OFFICER I,1999-04-26,0.0,128140.56,128140.56
3921,50116,Female,Hispanic,Active,HOUSING ASSET MANAGEMENT,3916,MANAGEMENT ANALYST,1998-06-15,0.0,100307.52,100307.52
7987,24213,Female,Black,Active,HOUSING ASSET MANAGEMENT,3916,PUB RELATIONS SPEC I,1995-07-17,0.0,71326.08,71326.08
6354,60131,Female,Hispanic,Active,HOUSING ASSET MANAGEMENT,3916,SR ADMINISTRATIVE CLERK,1998-06-08,3629.99,66001.68,69631.67
26280,286651,Female,Black,Active,HOUSING ASSET MANAGEMENT,3916,SECRETARY,2006-09-12,0.0,66126.96,66126.96
44301,382431,Female,Filipino,Active,HOUSING ASSET MANAGEMENT,3916,MANAGEMENT ASSISTANT,2016-11-14,0.0,50132.88,50132.88
19995,74457,Female,Black,Active,HOUSING ASSET MANAGEMENT,3916,ADMINISTRATIVE CLERK,2002-08-17,0.0,38628.0,38628.0
35575,361284,Female,Asian,Active,HOUSING AS NEEDED,3905,ACCOUNTANT,2013-12-02,0.0,58380.48,58380.48
32733,340043,Female,Filipino,Active,HOUSING AS NEEDED,3905,ACCOUNTING CLERK,2011-07-06,1501.53,54601.2,56102.73
23447,97702,Female,Asian,Active,HOUSING AS NEEDED,3905,ADMINISTRATIVE CLERK,2016-07-11,0.0,37584.0,37584.0
47225,389269,Female,Caucasian,Active,HOUSING AS NEEDED,3905,STUDENT PROF WORKER,2017-07-24,0.0,34243.2,34243.2
32358,332944,Female,Black,Active,HOUSING AS NEEDED,3905,COMNTY/ADMN SUP WKR II,2010-07-20,0.0,32071.68,32071.68
40459,375793,Female,Asian,Active,HOUSING AS NEEDED,3905,STUDENT WORKER,2016-01-11,0.0,31090.32,31090.32
25163,105324,Female,Hispanic,Active,HOUSING ADMINISTRATIVE SERVICES,3902,SR MGMT ANALYST II,2006-01-09,0.0,124695.36,124695.36
18101,71411,Female,Hispanic,Active,HOUSING ADMINISTRATIVE SERVICES,3902,SR PROJECT COORDINATOR,2002-02-25,0.0,111582.72,111582.72
26498,287597,Female,Asian,Active,HOUSING ADMINISTRATIVE SERVICES,3902,MANAGEMENT ANALYST,2006-10-16,0.0,82935.36,82935.36
18878,73789,Female,Hispanic,Active,HOUSING ADMINISTRATIVE SERVICES,3902,SR ADMINISTRATIVE CLERK,2002-07-15,1814.99,66001.68,67816.67
